t=1789113135.737s wall=1789113125737ms | player_A: WAIT q=0 newest=- | player_B: 154379ms@1789112971.359s q=1
t=1789113135.772s wall=1789113125772ms | player_A: WAIT q=0 newest=- | player_B: 154413ms@1789112971.359s q=1
t=1789113135.796s wall=1789113125796ms | player_A: WAIT q=0 newest=- | player_B: 154438ms@1789112971.359s q=1
t=1789113135.836s wall=1789113125836ms | player_A: WAIT q=0 newest=- | player_B: 154477ms@1789112971.359s q=1
t=1789113135.860s wall=1789113125860ms | player_A: WAIT q=0 newest=- | player_B: 154501ms@1789112971.359s q=1
t=1789113135.892s wall=1789113125892ms | player_A: WAIT q=0 newest=- | player_B: 154534ms@1789112971.359s q=1
t=1789113135.934s wall=1789113125934ms | player_A: WAIT q=0 newest=- | player_B: 154576ms@1789112971.359s q=1
t=1789113135.972s wall=1789113125972ms | player_A: WAIT q=0 newest=- | player_B: 154613ms@1789112971.359s q=1
t=1789113135.998s wall=1789113125998ms | player_A: WAIT q=0 newest=- | player_B: 154640ms@1789112971.359s q=1
t=1789113136.036s wall=1789113126036ms | player_A: WAIT q=0 newest=- | player_B: 154678ms@1789112971.359s q=1
t=1789113136.062s wall=1789113126062ms | player_A: WAIT q=0 newest=- | player_B: 154704ms@1789112971.359s q=1
t=1789113136.094s wall=1789113126094ms | player_A: WAIT q=0 newest=- | player_B: 154736ms@1789112971.359s q=1
t=1789113136.126s wall=1789113126126ms | player_A: WAIT q=0 newest=- | player_B: 154767ms@1789112971.359s q=1
t=1789113136.157s wall=1789113126157ms | player_A: WAIT q=0 newest=- | player_B: 154799ms@1789112971.359s q=1
t=1789113136.190s wall=1789113126190ms | player_A: WAIT q=0 newest=- | player_B: 154832ms@1789112971.359s q=1
t=1789113136.223s wall=1789113126223ms | player_A: WAIT q=0 newest=- | player_B: 154865ms@1789112971.359s q=1
t=1789113136.256s wall=1789113126256ms | player_A: WAIT q=0 newest=- | player_B: 154897ms@1789112971.359s q=1
t=1789113136.289s wall=1789113126289ms | player_A: WAIT q=0 newest=- | player_B: 154930ms@1789112971.359s q=1
t=1789113136.316s wall=1789113126316ms | player_A: WAIT q=0 newest=- | player_B: 154957ms@1789112971.359s q=1
t=1789113136.353s wall=1789113126353ms | player_A: WAIT q=0 newest=- | player_B: 154995ms@1789112971.359s q=1
t=1789113136.378s wall=1789113126378ms | player_A: WAIT q=0 newest=- | player_B: 155019ms@1789112971.359s q=1
t=1789113136.409s wall=1789113126409ms | player_A: WAIT q=0 newest=- | player_B: 155050ms@1789112971.359s q=1
t=1789113136.441s wall=1789113126441ms | player_A: WAIT q=0 newest=- | player_B: 155083ms@1789112971.359s q=1
t=1789113136.473s wall=1789113126473ms | player_A: WAIT q=0 newest=- | player_B: 155115ms@1789112971.359s q=1
t=1789113136.505s wall=1789113126505ms | player_A: WAIT q=0 newest=- | player_B: 155146ms@1789112971.359s q=1
t=1789113136.536s wall=1789113126536ms | player_A: WAIT q=0 newest=- | player_B: 155178ms@1789112971.359s q=1
t=1789113136.572s wall=1789113126572ms | player_A: WAIT q=0 newest=- | player_B: 155214ms@1789112971.359s q=1
t=1789113136.600s wall=1789113126600ms | player_A: WAIT q=0 newest=- | player_B: 155241ms@1789112971.359s q=1
t=1789113136.630s wall=1789113126630ms | player_A: WAIT q=0 newest=- | player_B: 155272ms@1789112971.359s q=1
t=1789113136.671s wall=1789113126671ms | player_A: WAIT q=0 newest=- | player_B: 155312ms@1789112971.359s q=1
t=1789113136.692s wall=1789113126692ms | player_A: WAIT q=0 newest=- | player_B: 155334ms@1789112971.359s q=1
t=1789113136.724s wall=1789113126724ms | player_A: WAIT q=0 newest=- | player_B: 155366ms@1789112971.359s q=1
t=1789113136.756s wall=1789113126756ms | player_A: WAIT q=0 newest=- | player_B: 155398ms@1789112971.359s q=1
t=1789113136.788s wall=1789113126788ms | player_A: WAIT q=0 newest=- | player_B: 155429ms@1789112971.359s q=1
t=1789113136.823s wall=1789113126823ms | player_A: WAIT q=0 newest=- | player_B: 155465ms@1789112971.359s q=1
t=1789113136.856s wall=1789113126856ms | player_A: WAIT q=0 newest=- | player_B: 155497ms@1789112971.359s q=1
t=1789113136.882s wall=1789113126882ms | player_A: WAIT q=0 newest=- | player_B: 155523ms@1789112971.359s q=1
t=1789113136.913s wall=1789113126913ms | player_A: WAIT q=0 newest=- | player_B: 155555ms@1789112971.359s q=1
t=1789113136.955s wall=1789113126955ms | player_A: WAIT q=0 newest=- | player_B: 155597ms@1789112971.359s q=1
t=1789113136.979s wall=1789113126979ms | player_A: WAIT q=0 newest=- | player_B: 155620ms@1789112971.359s q=1
t=1789113137.011s wall=1789113127011ms | player_A: WAIT q=0 newest=- | player_B: 155652ms@1789112971.359s q=1
t=1789113137.044s wall=1789113127044ms | player_A: WAIT q=0 newest=- | player_B: 155685ms@1789112971.359s q=1
t=1789113137.076s wall=1789113127076ms | player_A: WAIT q=0 newest=- | player_B: 155717ms@1789112971.359s q=1
t=1789113137.108s wall=1789113127108ms | player_A: WAIT q=0 newest=- | player_B: 155749ms@1789112971.359s q=1
t=1789113137.139s wall=1789113127139ms | player_A: WAIT q=0 newest=- | player_B: 155781ms@1789112971.359s q=1
t=1789113137.172s wall=1789113127172ms | player_A: WAIT q=0 newest=- | player_B: 155813ms@1789112971.359s q=1
t=1789113137.205s wall=1789113127205ms | player_A: WAIT q=0 newest=- | player_B: 155847ms@1789112971.359s q=1
t=1789113137.238s wall=1789113127238ms | player_A: WAIT q=0 newest=- | player_B: 155879ms@1789112971.359s q=1
t=1789113137.273s wall=1789113127273ms | player_A: WAIT q=0 newest=- | player_B: 155914ms@1789112971.359s q=1
t=1789113137.305s wall=1789113127305ms | player_A: WAIT q=0 newest=- | player_B: 155947ms@1789112971.359s q=1
t=1789113137.338s wall=1789113127338ms | player_A: WAIT q=0 newest=- | player_B: 155979ms@1789112971.359s q=1
t=1789113137.362s wall=1789113127362ms | player_A: WAIT q=0 newest=- | player_B: 156003ms@1789112971.359s q=1
t=1789113137.394s wall=1789113127394ms | player_A: WAIT q=0 newest=- | player_B: 156036ms@1789112971.359s q=1
t=1789113137.439s wall=1789113127439ms | player_A: WAIT q=0 newest=- | player_B: 156080ms@1789112971.359s q=1
t=1789113137.470s wall=1789113127470ms | player_A: WAIT q=0 newest=- | player_B: 156112ms@1789112971.359s q=1
t=1789113137.495s wall=1789113127495ms | player_A: WAIT q=0 newest=- | player_B: 156136ms@1789112971.359s q=1
t=1789113137.526s wall=1789113127526ms | player_A: WAIT q=0 newest=- | player_B: 156168ms@1789112971.359s q=1
t=1789113137.559s wall=1789113127559ms | player_A: WAIT q=0 newest=- | player_B: 156201ms@1789112971.359s q=1
t=1789113137.592s wall=1789113127592ms | player_A: WAIT q=0 newest=- | player_B: 156233ms@1789112971.359s q=1
t=1789113137.623s wall=1789113127623ms | player_A: WAIT q=0 newest=- | player_B: 156265ms@1789112971.359s q=1
t=1789113137.670s wall=1789113127670ms | player_A: WAIT q=0 newest=- | player_B: 156312ms@1789112971.359s q=1
t=1789113137.692s wall=1789113127692ms | player_A: WAIT q=0 newest=- | player_B: 156333ms@1789112971.359s q=1
t=1789113137.726s wall=1789113127726ms | player_A: WAIT q=0 newest=- | player_B: 156368ms@1789112971.359s q=1
t=1789113137.759s wall=1789113127759ms | player_A: WAIT q=0 newest=- | player_B: 156401ms@1789112971.359s q=1
t=1789113137.791s wall=1789113127791ms | player_A: WAIT q=0 newest=- | player_B: 156432ms@1789112971.359s q=1
t=1789113137.824s wall=1789113127824ms | player_A: WAIT q=0 newest=- | player_B: 156465ms@1789112971.359s q=1
t=1789113137.852s wall=1789113127852ms | player_A: WAIT q=0 newest=- | player_B: 156494ms@1789112971.359s q=1
t=1789113137.883s wall=1789113127883ms | player_A: WAIT q=0 newest=- | player_B: 156524ms@1789112971.359s q=1
t=1789113137.921s wall=1789113127921ms | player_A: WAIT q=0 newest=- | player_B: 156563ms@1789112971.359s q=1
t=1789113137.954s wall=1789113127954ms | player_A: WAIT q=0 newest=- | player_B: 156595ms@1789112971.359s q=1
t=1789113137.986s wall=1789113127986ms | player_A: WAIT q=0 newest=- | player_B: 156627ms@1789112971.359s q=1
t=1789113138.010s wall=1789113128010ms | player_A: WAIT q=0 newest=- | player_B: 156652ms@1789112971.359s q=1
t=1789113138.042s wall=1789113128042ms | player_A: WAIT q=0 newest=- | player_B: 156683ms@1789112971.359s q=1
t=1789113138.073s wall=1789113128073ms | player_A: WAIT q=0 newest=- | player_B: 156714ms@1789112971.359s q=1
t=1789113138.107s wall=1789113128107ms | player_A: WAIT q=0 newest=- | player_B: 156748ms@1789112971.359s q=1
t=1789113138.140s wall=1789113128140ms | player_A: WAIT q=0 newest=- | player_B: 156781ms@1789112971.359s q=1
t=1789113138.172s wall=1789113128172ms | player_A: WAIT q=0 newest=- | player_B: 156813ms@1789112971.359s q=1
t=1789113138.205s wall=1789113128205ms | player_A: WAIT q=0 newest=- | player_B: 156846ms@1789112971.359s q=1
t=1789113138.237s wall=1789113128237ms | player_A: WAIT q=0 newest=- | player_B: 156879ms@1789112971.359s q=1
t=1789113138.263s wall=1789113128263ms | player_A: WAIT q=0 newest=- | player_B: 156904ms@1789112971.359s q=1
t=1789113138.294s wall=1789113128294ms | player_A: WAIT q=0 newest=- | player_B: 156936ms@1789112971.359s q=1
t=1789113138.326s wall=1789113128326ms | player_A: WAIT q=0 newest=- | player_B: 156968ms@1789112971.359s q=1
t=1789113138.357s wall=1789113128357ms | player_A: WAIT q=0 newest=- | player_B: 156998ms@1789112971.359s q=1
t=1789113138.389s wall=1789113128389ms | player_A: WAIT q=0 newest=- | player_B: 157031ms@1789112971.359s q=1
t=1789113138.423s wall=1789113128423ms | player_A: WAIT q=0 newest=- | player_B: 157065ms@1789112971.359s q=1
t=1789113138.453s wall=1789113128453ms | player_A: WAIT q=0 newest=- | player_B: 157094ms@1789112971.359s q=1
t=1789113138.484s wall=1789113128484ms | player_A: WAIT q=0 newest=- | player_B: 157126ms@1789112971.359s q=1
t=1789113138.516s wall=1789113128516ms | player_A: WAIT q=0 newest=- | player_B: 157158ms@1789112971.359s q=1
t=1789113138.555s wall=1789113128555ms | player_A: WAIT q=0 newest=- | player_B: 157197ms@1789112971.359s q=1
t=1789113138.580s wall=1789113128580ms | player_A: WAIT q=0 newest=- | player_B: 157221ms@1789112971.359s q=1
t=1789113138.611s wall=1789113128611ms | player_A: WAIT q=0 newest=- | player_B: 157252ms@1789112971.359s q=1
t=1789113138.642s wall=1789113128642ms | player_A: WAIT q=0 newest=- | player_B: 157284ms@1789112971.359s q=1
t=1789113138.675s wall=1789113128675ms | player_A: WAIT q=0 newest=- | player_B: 157316ms@1789112971.359s q=1
t=1789113138.706s wall=1789113128706ms | player_A: WAIT q=0 newest=- | player_B: 157348ms@1789112971.359s q=1
t=1789113138.739s wall=1789113128739ms | player_A: WAIT q=0 newest=- | player_B: 157380ms@1789112971.359s q=1
t=1789113138.772s wall=1789113128772ms | player_A: WAIT q=0 newest=- | player_B: 157414ms@1789112971.359s q=1
t=1789113138.802s wall=1789113128802ms | player_A: WAIT q=0 newest=- | player_B: 157444ms@1789112971.359s q=1
t=1789113138.834s wall=1789113128834ms | player_A: WAIT q=0 newest=- | player_B: 157475ms@1789112971.359s q=1
t=1789113138.871s wall=1789113128871ms | player_A: WAIT q=0 newest=- | player_B: 157513ms@1789112971.359s q=1
t=1789113138.898s wall=1789113128898ms | player_A: WAIT q=0 newest=- | player_B: 157539ms@1789112971.359s q=1
t=1789113138.952s wall=1789113128952ms | player_A: WAIT q=0 newest=- | player_B: 157594ms@1789112971.359s q=1
t=1789113138.973s wall=1789113128973ms | player_A: WAIT q=0 newest=- | player_B: 157615ms@1789112971.359s q=1
t=1789113139.006s wall=1789113129006ms | player_A: WAIT q=0 newest=- | player_B: 157647ms@1789112971.359s q=1
t=1789113139.039s wall=1789113129039ms | player_A: WAIT q=0 newest=- | player_B: 157680ms@1789112971.359s q=1
t=1789113139.071s wall=1789113129071ms | player_A: WAIT q=0 newest=- | player_B: 157713ms@1789112971.359s q=1
t=1789113139.104s wall=1789113129104ms | player_A: WAIT q=0 newest=- | player_B: 157745ms@1789112971.359s q=1
t=1789113139.137s wall=1789113129137ms | player_A: WAIT q=0 newest=- | player_B: 157778ms@1789112971.359s q=1
t=1789113139.161s wall=1789113129161ms | player_A: WAIT q=0 newest=- | player_B: 157803ms@1789112971.359s q=1
t=1789113139.193s wall=1789113129193ms | player_A: WAIT q=0 newest=- | player_B: 157834ms@1789112971.359s q=1
t=1789113139.226s wall=1789113129226ms | player_A: WAIT q=0 newest=- | player_B: 157868ms@1789112971.359s q=1
t=1789113139.257s wall=1789113129257ms | player_A: WAIT q=0 newest=- | player_B: 157898ms@1789112971.359s q=1
t=1789113139.287s wall=1789113129287ms | player_A: WAIT q=0 newest=- | player_B: 157929ms@1789112971.359s q=1
t=1789113139.322s wall=1789113129322ms | player_A: WAIT q=0 newest=- | player_B: 157963ms@1789112971.359s q=1
t=1789113139.350s wall=1789113129350ms | player_A: WAIT q=0 newest=- | player_B: 157991ms@1789112971.359s q=1
t=1789113139.382s wall=1789113129382ms | player_A: WAIT q=0 newest=- | player_B: 158023ms@1789112971.359s q=1
t=1789113139.414s wall=1789113129414ms | player_A: WAIT q=0 newest=- | player_B: 158056ms@1789112971.359s q=1
t=1789113139.454s wall=1789113129454ms | player_A: WAIT q=0 newest=- | player_B: 158095ms@1789112971.359s q=1
t=1789113139.478s wall=1789113129478ms | player_A: WAIT q=0 newest=- | player_B: 158119ms@1789112971.359s q=1
t=1789113139.509s wall=1789113129509ms | player_A: WAIT q=0 newest=- | player_B: 158151ms@1789112971.359s q=1
t=1789113139.541s wall=1789113129541ms | player_A: WAIT q=0 newest=- | player_B: 158183ms@1789112971.359s q=1
t=1789113139.573s wall=1789113129573ms | player_A: WAIT q=0 newest=- | player_B: 158214ms@1789112971.359s q=1
t=1789113139.606s wall=1789113129606ms | player_A: WAIT q=0 newest=- | player_B: 158248ms@1789112971.359s q=1
t=1789113139.639s wall=1789113129639ms | player_A: WAIT q=0 newest=- | player_B: 158280ms@1789112971.359s q=1
t=1789113139.667s wall=1789113129667ms | player_A: WAIT q=0 newest=- | player_B: 158309ms@1789112971.359s q=1
t=1789113139.700s wall=1789113129700ms | player_A: WAIT q=0 newest=- | player_B: 158341ms@1789112971.359s q=1
t=1789113139.738s wall=1789113129738ms | player_A: WAIT q=0 newest=- | player_B: 158379ms@1789112971.359s q=1
t=1789113139.762s wall=1789113129762ms | player_A: WAIT q=0 newest=- | player_B: 158404ms@1789112971.359s q=1
t=1789113139.794s wall=1789113129794ms | player_A: WAIT q=0 newest=- | player_B: 158435ms@1789112971.359s q=1
t=1789113139.826s wall=1789113129826ms | player_A: WAIT q=0 newest=- | player_B: 158468ms@1789112971.359s q=1
t=1789113139.858s wall=1789113129858ms | player_A: WAIT q=0 newest=- | player_B: 158499ms@1789112971.359s q=1
t=1789113139.889s wall=1789113129889ms | player_A: WAIT q=0 newest=- | player_B: 158530ms@1789112971.359s q=1
t=1789113139.921s wall=1789113129921ms | player_A: WAIT q=0 newest=- | player_B: 158563ms@1789112971.359s q=1
t=1789113139.957s wall=1789113129957ms | player_A: WAIT q=0 newest=- | player_B: 158598ms@1789112971.359s q=1
t=1789113139.985s wall=1789113129985ms | player_A: WAIT q=0 newest=- | player_B: 158627ms@1789112971.359s q=1
t=1789113140.016s wall=1789113130016ms | player_A: WAIT q=0 newest=- | player_B: 158658ms@1789112971.359s q=1
t=1789113140.048s wall=1789113130048ms | player_A: WAIT q=0 newest=- | player_B: 158690ms@1789112971.359s q=1
t=1789113140.080s wall=1789113130080ms | player_A: WAIT q=0 newest=- | player_B: 158721ms@1789112971.359s q=1
t=1789113140.111s wall=1789113130111ms | player_A: WAIT q=0 newest=- | player_B: 158752ms@1789112971.359s q=1
t=1789113140.142s wall=1789113130142ms | player_A: WAIT q=0 newest=- | player_B: 158784ms@1789112971.359s q=1
t=1789113140.174s wall=1789113130174ms | player_A: WAIT q=0 newest=- | player_B: 158816ms@1789112971.359s q=1
t=1789113140.207s wall=1789113130207ms | player_A: WAIT q=0 newest=- | player_B: 158848ms@1789112971.359s q=1
t=1789113140.239s wall=1789113130239ms | player_A: WAIT q=0 newest=- | player_B: 158881ms@1789112971.359s q=1
t=1789113140.272s wall=1789113130272ms | player_A: WAIT q=0 newest=- | player_B: 158913ms@1789112971.359s q=1
t=1789113140.304s wall=1789113130304ms | player_A: WAIT q=0 newest=- | player_B: 158946ms@1789112971.359s q=1
t=1789113140.336s wall=1789113130336ms | player_A: WAIT q=0 newest=- | player_B: 158978ms@1789112971.359s q=1
t=1789113140.370s wall=1789113130370ms | player_A: WAIT q=0 newest=- | player_B: 159011ms@1789112971.359s q=1
t=1789113140.394s wall=1789113130394ms | player_A: WAIT q=0 newest=- | player_B: 159035ms@1789112971.359s q=1
t=1789113140.447s wall=1789113130447ms | player_A: WAIT q=0 newest=- | player_B: 159089ms@1789112971.359s q=1
t=1789113140.473s wall=1789113130473ms | player_A: WAIT q=0 newest=- | player_B: 159114ms@1789112971.359s q=1
t=1789113140.504s wall=1789113130504ms | player_A: WAIT q=0 newest=- | player_B: 159145ms@1789112971.359s q=1
t=1789113140.529s wall=1789113130529ms | player_A: WAIT q=0 newest=- | player_B: 159170ms@1789112971.359s q=1
t=1789113140.561s wall=1789113130561ms | player_A: WAIT q=0 newest=- | player_B: 159203ms@1789112971.359s q=1
t=1789113140.593s wall=1789113130593ms | player_A: WAIT q=0 newest=- | player_B: 159235ms@1789112971.359s q=1
t=1789113140.625s wall=1789113130625ms | player_A: WAIT q=0 newest=- | player_B: 159267ms@1789112971.359s q=1
t=1789113140.657s wall=1789113130657ms | player_A: WAIT q=0 newest=- | player_B: 159299ms@1789112971.359s q=1
t=1789113140.687s wall=1789113130687ms | player_A: WAIT q=0 newest=- | player_B: 159328ms@1789112971.359s q=1
t=1789113140.722s wall=1789113130722ms | player_A: WAIT q=0 newest=- | player_B: 159363ms@1789112971.359s q=1
t=1789113140.755s wall=1789113130755ms | player_A: WAIT q=0 newest=- | player_B: 159397ms@1789112971.359s q=1
t=1789113140.787s wall=1789113130787ms | player_A: WAIT q=0 newest=- | player_B: 159429ms@1789112971.359s q=1
t=1789113140.820s wall=1789113130820ms | player_A: WAIT q=0 newest=- | player_B: 159462ms@1789112971.359s q=1
t=1789113140.853s wall=1789113130853ms | player_A: WAIT q=0 newest=- | player_B: 159494ms@1789112971.359s q=1
t=1789113140.877s wall=1789113130877ms | player_A: WAIT q=0 newest=- | player_B: 159518ms@1789112971.359s q=1
t=1789113140.909s wall=1789113130909ms | player_A: WAIT q=0 newest=- | player_B: 159551ms@1789112971.359s q=1
t=1789113140.942s wall=1789113130942ms | player_A: WAIT q=0 newest=- | player_B: 159583ms@1789112971.359s q=1
t=1789113140.974s wall=1789113130974ms | player_A: WAIT q=0 newest=- | player_B: 159616ms@1789112971.359s q=1
t=1789113141.004s wall=1789113131004ms | player_A: WAIT q=0 newest=- | player_B: 159646ms@1789112971.359s q=1
t=1789113141.038s wall=1789113131038ms | player_A: WAIT q=0 newest=- | player_B: 159680ms@1789112971.359s q=1
t=1789113141.071s wall=1789113131071ms | player_A: WAIT q=0 newest=- | player_B: 159713ms@1789112971.359s q=1
t=1789113141.105s wall=1789113131105ms | player_A: WAIT q=0 newest=- | player_B: 159747ms@1789112971.359s q=1
t=1789113141.131s wall=1789113131131ms | player_A: WAIT q=0 newest=- | player_B: 159773ms@1789112971.359s q=1
t=1789113141.164s wall=1789113131164ms | player_A: WAIT q=0 newest=- | player_B: 159805ms@1789112971.359s q=1
t=1789113141.204s wall=1789113131204ms | player_A: WAIT q=0 newest=- | player_B: 159846ms@1789112971.359s q=1
t=1789113141.226s wall=1789113131226ms | player_A: WAIT q=0 newest=- | player_B: 159868ms@1789112971.359s q=1
t=1789113141.258s wall=1789113131258ms | player_A: WAIT q=0 newest=- | player_B: 159899ms@1789112971.359s q=1
t=1789113141.290s wall=1789113131290ms | player_A: WAIT q=0 newest=- | player_B: 159932ms@1789112971.359s q=1
t=1789113141.320s wall=1789113131320ms | player_A: WAIT q=0 newest=- | player_B: 159962ms@1789112971.359s q=1
t=1789113141.352s wall=1789113131352ms | player_A: WAIT q=0 newest=- | player_B: 159994ms@1789112971.359s q=1
t=1789113141.388s wall=1789113131388ms | player_A: WAIT q=0 newest=- | player_B: 160030ms@1789112971.359s q=1
t=1789113141.422s wall=1789113131422ms | player_A: WAIT q=0 newest=- | player_B: 160063ms@1789112971.359s q=1
t=1789113141.448s wall=1789113131448ms | player_A: WAIT q=0 newest=- | player_B: 160090ms@1789112971.359s q=1
t=1789113141.487s wall=1789113131487ms | player_A: WAIT q=0 newest=- | player_B: 160129ms@1789112971.359s q=1
t=1789113141.511s wall=1789113131511ms | player_A: WAIT q=0 newest=- | player_B: 160153ms@1789112971.359s q=1
t=1789113141.543s wall=1789113131543ms | player_A: WAIT q=0 newest=- | player_B: 160185ms@1789112971.359s q=1
t=1789113141.575s wall=1789113131575ms | player_A: WAIT q=0 newest=- | player_B: 160216ms@1789112971.359s q=1
t=1789113141.606s wall=1789113131606ms | player_A: WAIT q=0 newest=- | player_B: 160248ms@1789112971.359s q=1
t=1789113141.638s wall=1789113131638ms | player_A: WAIT q=0 newest=- | player_B: 160279ms@1789112971.359s q=1
t=1789113141.672s wall=1789113131672ms | player_A: WAIT q=0 newest=- | player_B: 160314ms@1789112971.359s q=1
t=1789113141.705s wall=1789113131705ms | player_A: WAIT q=0 newest=- | player_B: 160346ms@1789112971.359s q=1
t=1789113141.732s wall=1789113131732ms | player_A: WAIT q=0 newest=- | player_B: 160374ms@1789112971.359s q=1
t=1789113141.764s wall=1789113131764ms | player_A: WAIT q=0 newest=- | player_B: 160405ms@1789112971.359s q=1
t=1789113141.795s wall=1789113131795ms | player_A: WAIT q=0 newest=- | player_B: 160437ms@1789112971.359s q=1
t=1789113141.827s wall=1789113131827ms | player_A: WAIT q=0 newest=- | player_B: 160469ms@1789112971.359s q=1
t=1789113141.859s wall=1789113131859ms | player_A: WAIT q=0 newest=- | player_B: 160500ms@1789112971.359s q=1
t=1789113141.891s wall=1789113131891ms | player_A: WAIT q=0 newest=- | player_B: 160532ms@1789112971.359s q=1
t=1789113141.931s wall=1789113131931ms | player_A: WAIT q=0 newest=- | player_B: 160573ms@1789112971.359s q=1
t=1789113141.971s wall=1789113131971ms | player_A: WAIT q=0 newest=- | player_B: 160612ms@1789112971.359s q=1
t=1789113142.005s wall=1789113132005ms | player_A: WAIT q=0 newest=- | player_B: 160646ms@1789112971.359s q=1
t=1789113142.028s wall=1789113132028ms | player_A: WAIT q=0 newest=- | player_B: 160669ms@1789112971.359s q=1
t=1789113142.060s wall=1789113132060ms | player_A: WAIT q=0 newest=- | player_B: 160702ms@1789112971.359s q=1
t=1789113142.093s wall=1789113132093ms | player_A: WAIT q=0 newest=- | player_B: 160735ms@1789112971.359s q=1
t=1789113142.127s wall=1789113132127ms | player_A: WAIT q=0 newest=- | player_B: 160768ms@1789112971.359s q=1
t=1789113142.159s wall=1789113132159ms | player_A: WAIT q=0 newest=- | player_B: 160800ms@1789112971.359s q=1
t=1789113142.191s wall=1789113132191ms | player_A: WAIT q=0 newest=- | player_B: 160832ms@1789112971.359s q=1
t=1789113142.224s wall=1789113132224ms | player_A: WAIT q=0 newest=- | player_B: 160866ms@1789112971.359s q=1
t=1789113142.257s wall=1789113132257ms | player_A: WAIT q=0 newest=- | player_B: 160898ms@1789112971.359s q=1
t=1789113142.291s wall=1789113132291ms | player_A: WAIT q=0 newest=- | player_B: 160933ms@1789112971.359s q=1
t=1789113142.321s wall=1789113132321ms | player_A: WAIT q=0 newest=- | player_B: 160963ms@1789112971.359s q=1
t=1789113142.353s wall=1789113132353ms | player_A: WAIT q=0 newest=- | player_B: 160995ms@1789112971.359s q=1
t=1789113142.386s wall=1789113132386ms | player_A: WAIT q=0 newest=- | player_B: 161027ms@1789112971.359s q=1
t=1789113142.420s wall=1789113132420ms | player_A: WAIT q=0 newest=- | player_B: 161061ms@1789112971.359s q=1
t=1789113142.445s wall=1789113132445ms | player_A: WAIT q=0 newest=- | player_B: 161086ms@1789112971.359s q=1
t=1789113142.477s wall=1789113132477ms | player_A: WAIT q=0 newest=- | player_B: 161118ms@1789112971.359s q=1
t=1789113142.508s wall=1789113132508ms | player_A: WAIT q=0 newest=- | player_B: 161149ms@1789112971.359s q=1
t=1789113142.541s wall=1789113132541ms | player_A: WAIT q=0 newest=- | player_B: 161182ms@1789112971.359s q=1
t=1789113142.573s wall=1789113132573ms | player_A: WAIT q=0 newest=- | player_B: 161214ms@1789112971.359s q=1
t=1789113142.606s wall=1789113132606ms | player_A: WAIT q=0 newest=- | player_B: 161247ms@1789112971.359s q=1
t=1789113142.637s wall=1789113132637ms | player_A: WAIT q=0 newest=- | player_B: 161279ms@1789112971.359s q=1
t=1789113142.670s wall=1789113132670ms | player_A: WAIT q=0 newest=- | player_B: 161311ms@1789112971.359s q=1
t=1789113142.705s wall=1789113132705ms | player_A: WAIT q=0 newest=- | player_B: 161346ms@1789112971.359s q=1
t=1789113142.738s wall=1789113132738ms | player_A: WAIT q=0 newest=- | player_B: 161379ms@1789112971.359s q=1
t=1789113142.770s wall=1789113132770ms | player_A: WAIT q=0 newest=- | player_B: 161411ms@1789112971.359s q=1
t=1789113142.795s wall=1789113132795ms | player_A: WAIT q=0 newest=- | player_B: 161436ms@1789112971.359s q=1
t=1789113142.824s wall=1789113132824ms | player_A: WAIT q=0 newest=- | player_B: 161466ms@1789112971.359s q=1
t=1789113142.856s wall=1789113132856ms | player_A: WAIT q=0 newest=- | player_B: 161497ms@1789112971.359s q=1
t=1789113142.890s wall=1789113132890ms | player_A: WAIT q=0 newest=- | player_B: 161532ms@1789112971.359s q=1
t=1789113142.920s wall=1789113132920ms | player_A: WAIT q=0 newest=- | player_B: 161562ms@1789112971.359s q=1
t=1789113142.955s wall=1789113132955ms | player_A: WAIT q=0 newest=- | player_B: 161596ms@1789112971.359s q=1
t=1789113142.983s wall=1789113132983ms | player_A: WAIT q=0 newest=- | player_B: 161625ms@1789112971.359s q=1
t=1789113143.015s wall=1789113133015ms | player_A: WAIT q=0 newest=- | player_B: 161657ms@1789112971.359s q=1
t=1789113143.055s wall=1789113133055ms | player_A: WAIT q=0 newest=- | player_B: 161696ms@1789112971.359s q=1
t=1789113143.088s wall=1789113133088ms | player_A: WAIT q=0 newest=- | player_B: 161729ms@1789112971.359s q=1
t=1789113143.120s wall=1789113133120ms | player_A: WAIT q=0 newest=- | player_B: 161762ms@1789112971.359s q=1
t=1789113143.144s wall=1789113133144ms | player_A: WAIT q=0 newest=- | player_B: 161786ms@1789112971.359s q=1
t=1789113143.177s wall=1789113133177ms | player_A: WAIT q=0 newest=- | player_B: 161818ms@1789112971.359s q=1
t=1789113143.208s wall=1789113133208ms | player_A: WAIT q=0 newest=- | player_B: 161850ms@1789112971.359s q=1
t=1789113143.240s wall=1789113133240ms | player_A: WAIT q=0 newest=- | player_B: 161882ms@1789112971.359s q=1
t=1789113143.273s wall=1789113133273ms | player_A: WAIT q=0 newest=- | player_B: 161915ms@1789112971.359s q=1
t=1789113143.307s wall=1789113133307ms | player_A: WAIT q=0 newest=- | player_B: 161949ms@1789112971.359s q=1
t=1789113143.334s wall=1789113133334ms | player_A: WAIT q=0 newest=- | player_B: 161976ms@1789112971.359s q=1
t=1789113143.366s wall=1789113133366ms | player_A: WAIT q=0 newest=- | player_B: 162007ms@1789112971.359s q=1
t=1789113143.397s wall=1789113133397ms | player_A: WAIT q=0 newest=- | player_B: 162038ms@1789112971.359s q=1
